index	count	dset	type
http://bio2rdf.org/drugbank:BE0000369	148	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000382	102	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000389	113	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000416	31	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000545	44	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000553	71	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000651	48	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000673	34	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000714	33	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000741	31	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000767	146	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000814	77	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000816	37	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000819	39	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000839	61	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000887	39	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000899	34	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000915	100	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000959	46	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000968	51	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000974	35	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000982	50	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000999	49	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0001019	197	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0001036	37	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0001046	28	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0001058	52	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0001076	102	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0001109	70	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0001122	38	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0001156	64	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0001185	31	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0001840	41	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0002139	35	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0002231	55	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0002282	25	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0002287	30	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0002308	28	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0002324	44	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0002344	172	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0002406	119	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0002423	26	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0002441	53	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0002859	39	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0003115	42	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0003148	31	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0003309	33	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0003420	27	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0003508	39	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0003522	43	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0003578	55	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0003584	57	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0003719	25	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0003882	53	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0003984	45	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0004043	40	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0004044	39	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0004147	46	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0004155	60	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0004238	51	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0004277	18	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0004906	57	2-KEGG	Protein
http://bio2rdf.org/drugbank:BE0000064	240	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000076	570	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000081	1728	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000091	1677	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000135	1363	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000177	2467	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000192	2193	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000198	634	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000204	2702	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000219	646	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000309	564	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000338	147	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000345	3783	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000368	392	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000369	1667	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000382	579	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000389	417	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000416	340	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000545	470	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000553	15992	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000651	791	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000673	413	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000714	575	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000741	989	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000767	4528	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000814	573	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000816	128	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000819	399	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000839	4062	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000887	317	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000899	372	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000915	2441	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000959	1150	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000968	327	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000974	347	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000982	697	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000999	935	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0001019	2178	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0001036	45	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0001046	1044	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0001058	535	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0001076	304	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0001109	1110	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0001122	828	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0001156	1080	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0001185	687	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0001840	257	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0002139	365	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0002231	712	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0002282	787	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0002287	121	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0002308	185	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0002324	512	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0002344	7925	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0002406	1797	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0002423	203	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0002441	261	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0002859	1440	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0003115	2674	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0003148	439	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0003309	190	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0003420	36	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0003508	701	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0003522	328	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0003578	6550	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0003584	586	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0003719	1254	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0003882	879	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0003984	836	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0004043	453	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0004044	214	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0004147	842	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0004155	2401	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0004238	6101	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0004277	142	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0004906	15978	3-PharmGKB	Protein
http://bio2rdf.org/drugbank:BE0000064	1191	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000076	1532	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000081	2974	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000091	2206	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000135	2774	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000177	3518	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000192	2796	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000198	1441	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000204	3445	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000219	2622	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000309	1824	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000338	859	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000345	5652	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000368	1780	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000369	3807	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000382	1797	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000389	1849	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000416	1083	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000545	1600	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000553	17518	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000651	2094	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000673	1148	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000714	2232	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000741	1995	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000767	8085	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000814	3497	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000816	2639	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000819	1876	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000839	6096	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000887	1048	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000899	1269	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000915	4343	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000959	3389	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000968	1198	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000974	1509	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000982	1649	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000999	2054	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0001019	5030	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0001036	1107	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0001046	2394	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0001058	1357	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0001076	2611	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0001109	3596	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0001122	2111	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0001156	3382	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0001185	2020	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0001840	1796	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0002139	1245	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0002231	1812	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0002282	2574	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0002287	2632	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0002308	1447	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0002324	1589	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0002344	9266	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0002406	3179	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0002423	1070	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0002441	1716	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0002859	2965	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0003115	3860	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0003148	2007	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0003309	1616	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0003420	1484	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0003508	2000	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0003522	1860	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0003578	7280	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0003584	1646	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0003719	2184	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0003882	2039	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0003984	2212	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0004043	1538	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0004044	1922	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0004147	1645	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0004155	4303	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0004238	8037	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0004277	782	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0004906	17504	4-CTD	Protein
http://bio2rdf.org/drugbank:BE0000064	1848	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000076	2502	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000081	3937	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000091	3181	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000135	3737	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000177	3677	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000192	3124	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000198	2397	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000204	4406	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000219	3587	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000309	2542	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000338	1824	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000345	6616	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000368	2743	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000369	4763	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000382	2765	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000389	2811	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000416	2050	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000545	2561	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000553	18465	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000651	2960	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000673	2113	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000714	2839	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000741	2962	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000767	8987	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000814	4452	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000816	3596	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000819	2840	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000839	6996	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000887	1515	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000899	1864	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000915	5268	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000959	4350	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000968	2015	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000974	2347	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000982	2617	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0000999	3014	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0001019	5923	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0001036	2058	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0001046	3348	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0001058	1681	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0001076	3456	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0001109	4482	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0001122	2966	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0001156	4322	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0001185	2994	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0001840	2751	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0002139	1539	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0002231	2780	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0002282	3537	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0002287	3589	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0002308	1948	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0002324	2551	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0002344	9755	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0002406	4113	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0002423	1295	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0002441	2683	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0002859	3920	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0003115	4812	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0003148	2969	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0003309	1712	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0003420	2456	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0003508	2955	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0003522	2826	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0003578	8249	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0003584	2400	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0003719	3145	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0003882	3011	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0003984	3149	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0004043	2512	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0004044	2891	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0004147	2481	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0004155	5228	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0004238	8980	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0004277	1747	5-EBIRDF	Protein
http://bio2rdf.org/drugbank:BE0004906	18451	5-EBIRDF	Protein
http://bio2rdf.org/kegg:H00003	90	2-KEGG	Disease
http://bio2rdf.org/kegg:H00004	51	2-KEGG	Disease
http://bio2rdf.org/kegg:H00005	45	2-KEGG	Disease
http://bio2rdf.org/kegg:H00006	26	2-KEGG	Disease
http://bio2rdf.org/kegg:H00008	39	2-KEGG	Disease
http://bio2rdf.org/kegg:H00009	33	2-KEGG	Disease
http://bio2rdf.org/kegg:H00010	67	2-KEGG	Disease
http://bio2rdf.org/kegg:H00012	16	2-KEGG	Disease
http://bio2rdf.org/kegg:H00013	100	2-KEGG	Disease
http://bio2rdf.org/kegg:H00014	126	2-KEGG	Disease
http://bio2rdf.org/kegg:H00015	53	2-KEGG	Disease
http://bio2rdf.org/kegg:H00016	69	2-KEGG	Disease
http://bio2rdf.org/kegg:H00017	58	2-KEGG	Disease
http://bio2rdf.org/kegg:H00018	96	2-KEGG	Disease
http://bio2rdf.org/kegg:H00019	55	2-KEGG	Disease
http://bio2rdf.org/kegg:H00020	83	2-KEGG	Disease
http://bio2rdf.org/kegg:H00021	67	2-KEGG	Disease
http://bio2rdf.org/kegg:H00022	111	2-KEGG	Disease
http://bio2rdf.org/kegg:H00026	53	2-KEGG	Disease
http://bio2rdf.org/kegg:H00027	57	2-KEGG	Disease
http://bio2rdf.org/kegg:H00030	57	2-KEGG	Disease
http://bio2rdf.org/kegg:H00031	75	2-KEGG	Disease
http://bio2rdf.org/kegg:H00032	96	2-KEGG	Disease
http://bio2rdf.org/kegg:H00036	52	2-KEGG	Disease
http://bio2rdf.org/kegg:H00037	42	2-KEGG	Disease
http://bio2rdf.org/kegg:H00038	61	2-KEGG	Disease
http://bio2rdf.org/kegg:H00039	42	2-KEGG	Disease
http://bio2rdf.org/kegg:H00040	39	2-KEGG	Disease
http://bio2rdf.org/kegg:H00042	66	2-KEGG	Disease
http://bio2rdf.org/kegg:H00043	42	2-KEGG	Disease
http://bio2rdf.org/kegg:H00046	50	2-KEGG	Disease
http://bio2rdf.org/kegg:H00047	34	2-KEGG	Disease
http://bio2rdf.org/kegg:H00048	86	2-KEGG	Disease
http://bio2rdf.org/kegg:H00049	34	2-KEGG	Disease
http://bio2rdf.org/kegg:H00050	37	2-KEGG	Disease
http://bio2rdf.org/kegg:H00054	50	2-KEGG	Disease
http://bio2rdf.org/kegg:H00056	35	2-KEGG	Disease
http://bio2rdf.org/kegg:H00057	77	2-KEGG	Disease
http://bio2rdf.org/kegg:H00058	64	2-KEGG	Disease
http://bio2rdf.org/kegg:H00059	13	2-KEGG	Disease
http://bio2rdf.org/kegg:H00066	27	2-KEGG	Disease
http://bio2rdf.org/kegg:H00068	55	2-KEGG	Disease
http://bio2rdf.org/kegg:H00074	18	2-KEGG	Disease
http://bio2rdf.org/kegg:H00079	78	2-KEGG	Disease
http://bio2rdf.org/kegg:H00080	108	2-KEGG	Disease
http://bio2rdf.org/kegg:H00084	82	2-KEGG	Disease
http://bio2rdf.org/kegg:H00562	14	2-KEGG	Disease
http://bio2rdf.org/kegg:H00590	60	2-KEGG	Disease
http://bio2rdf.org/kegg:H00591	6	2-KEGG	Disease
http://bio2rdf.org/kegg:H00599	37	2-KEGG	Disease
http://bio2rdf.org/kegg:H00608	55	2-KEGG	Disease
http://bio2rdf.org/kegg:H00613	9	2-KEGG	Disease
http://bio2rdf.org/kegg:H00624	41	2-KEGG	Disease
http://bio2rdf.org/kegg:H00626	49	2-KEGG	Disease
http://bio2rdf.org/kegg:H00627	67	2-KEGG	Disease
http://bio2rdf.org/kegg:H00630	4	2-KEGG	Disease
http://bio2rdf.org/kegg:H00653	13	2-KEGG	Disease
http://bio2rdf.org/kegg:H00691	13	2-KEGG	Disease
http://bio2rdf.org/kegg:H00734	36	2-KEGG	Disease
http://bio2rdf.org/kegg:H00760	7	2-KEGG	Disease
http://bio2rdf.org/kegg:H00831	52	2-KEGG	Disease
http://bio2rdf.org/kegg:H00881	26	2-KEGG	Disease
http://bio2rdf.org/kegg:H00915	20	2-KEGG	Disease
http://bio2rdf.org/kegg:H00933	32	2-KEGG	Disease
http://bio2rdf.org/kegg:H00937	22	2-KEGG	Disease
http://bio2rdf.org/kegg:H00971	18	2-KEGG	Disease
http://bio2rdf.org/kegg:H01025	22	2-KEGG	Disease
http://bio2rdf.org/kegg:H01045	11	2-KEGG	Disease
http://bio2rdf.org/kegg:H01046	10	2-KEGG	Disease
http://bio2rdf.org/kegg:H01118	36	2-KEGG	Disease
http://bio2rdf.org/kegg:H01153	12	2-KEGG	Disease
http://bio2rdf.org/kegg:H01176	5	2-KEGG	Disease
http://bio2rdf.org/kegg:H01184	7	2-KEGG	Disease
http://bio2rdf.org/kegg:H01185	14	2-KEGG	Disease
http://bio2rdf.org/kegg:H01198	9	2-KEGG	Disease
http://bio2rdf.org/kegg:H01202	121	2-KEGG	Disease
http://bio2rdf.org/kegg:H01224	10	2-KEGG	Disease
http://bio2rdf.org/kegg:H01227	19	2-KEGG	Disease
http://bio2rdf.org/kegg:H01246	7	2-KEGG	Disease
http://bio2rdf.org/kegg:H01267	52	2-KEGG	Disease
http://bio2rdf.org/kegg:H01309	10	2-KEGG	Disease
http://bio2rdf.org/kegg:H01317	6	2-KEGG	Disease
http://bio2rdf.org/kegg:H01347	50	2-KEGG	Disease
http://bio2rdf.org/kegg:H01355	45	2-KEGG	Disease
http://bio2rdf.org/kegg:H01356	35	2-KEGG	Disease
http://bio2rdf.org/kegg:H01357	32	2-KEGG	Disease
http://bio2rdf.org/kegg:H01358	71	2-KEGG	Disease
http://bio2rdf.org/kegg:H01365	25	2-KEGG	Disease
http://bio2rdf.org/kegg:H01367	22	2-KEGG	Disease
http://bio2rdf.org/kegg:H01383	20	2-KEGG	Disease
http://bio2rdf.org/kegg:H01395	9	2-KEGG	Disease
http://bio2rdf.org/kegg:H01398	38	2-KEGG	Disease
http://bio2rdf.org/kegg:H01400	79	2-KEGG	Disease
http://bio2rdf.org/kegg:H01407	5	2-KEGG	Disease
http://bio2rdf.org/kegg:H01414	6	2-KEGG	Disease
http://bio2rdf.org/kegg:H00003	337	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00004	264	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00005	141	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00006	47	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00008	141	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00009	84	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00010	224	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00012	42	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00013	101	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00014	1092	3-PharmGKB	Disease
http://bio2rdf.org/kegg:H00015	171	3-PharmGKB	Disease
